FECHA,TMAX,TMIN,NOMBRE
25112020,28.8,19.8,GUALEGUAYCHU AERO
25112020,37.7,20,IGUAZU AERO
25112020,41.7,22.6,ITUZAINGO
25112020,31.5,14,JACHAL
25112020,38.4,21.8,JUJUY AERO
25112020,36.2,18.5,JUJUY U N
25112020,28.5,18,JUNIN AERO
25112020,26.5,18.5,LA PLATA AERO
25112020,26.3,7.6,LA QUIACA OBSERVATORIO
25112020,37.5,22.9,LA RIOJA AERO
25112020,31,16.6,LABOULAYE AERO
25112020,28.5,18,LAS FLORES
25112020,42.1,28.4,LAS LOMITAS
25112020,26.4,7.9,MALARGUE AERO
25112020,15.6,5.3,MAQUINCHAO
25112020,27.5,14.1,MAR DEL PLATA AERO
25112020,27.5,18.5,MARCOS JUAREZ AERO
25112020,27,18.5,MARIANO MORENO AERO
25112020,28,18.6,MENDOZA AERO
25112020,,16.9,MENDOZA OBSERVATORIO
25112020,,,MERCEDES AERO (CTES)
25112020,27.4,19,MERLO AERO
25112020,38,23.2,METAN
25112020,30,19.8,MONTE CASEROS AERO
25112020,28.2,18.5,MORON AERO
25112020,26.1,9.3,NEUQUEN AERO
25112020,30.4,17.8,NUEVE DE JULIO
25112020,39.6,22.8,OBERA
25112020,27.9,13.6,OLAVARRIA AERO
25112020,39.2,24.3,ORAN AERO
25112020,34,19,PARANA AERO
25112020,16.2,8.1,PASO DE INDIOS
25112020,32.4,20,PASO DE LOS LIBRES AERO
25112020,29,15.6,PEHUAJO AERO
25112020,14,7.1,PERITO MORENO AERO
25112020,25.2,14.3,PIGUE AERO
25112020,30.3,18.8,PILAR OBSERVATORIO
25112020,41.2,24.3,POSADAS AERO
25112020,42.6,28.1,PRESIDENCIA ROQUE SAENZ PEÑA AERO
25112020,18.8,9,PUERTO DESEADO AERO
25112020,22.4,7.5,PUERTO MADRYN AERO
25112020,26,18,PUNTA INDIO B.A.
25112020,30.7,20.2,RAFAELA AERO
25112020,33.1,22.7,RECONQUISTA AERO
25112020,43.3,23.5,RESISTENCIA AERO
25112020,29.2,14.6,RIO COLORADO
25112020,28.8,17.4,RIO CUARTO AERO
25112020,17.6,6,RIO GALLEGOS AERO
25112020,11.2,0.8,RIO GRANDE B.A.
25112020,45.5,27.4,RIVADAVIA
25112020,31.1,19.3,ROSARIO AERO
25112020,35.4,18.2,SALTA AERO
25112020,26.8,14.6,SAN ANTONIO OESTE AERO
25112020,25.8,15.4,SAN CARLOS (MZA)
25112020,27.4,19.3,SAN FERNANDO AERO
25112020,30.9,18,SAN JUAN AERO
25112020,17.5,7.9,SAN JULIAN AERO
25112020,30.1,18.5,SAN LUIS AERO
25112020,29.7,17.9,SAN MARTIN (MZA)
25112020,28,14.1,SAN RAFAEL AERO
25112020,16,9.1,SANTA CRUZ AERO
25112020,31,14.5,SANTA ROSA AERO
25112020,33,18,SANTA ROSA DE CONLARA AERO
25112020,37,27.3,SANTIAGO DEL ESTERO AERO
25112020,34,19.7,SAUCE VIEJO AERO
25112020,34,20.8,SUNCHALES AERO
25112020,28.5,15.2,TANDIL AERO
25112020,42.5,27,TARTAGAL AERO
25112020,38.2,23,TERMAS DE RIO HONDO AERO
25112020,37,20.5,TINOGASTA
25112020,22.5,6.9,TRELEW AERO
25112020,30,13.7,TRENQUE LAUQUEN
25112020,27,15.2,TRES ARROYOS
25112020,36.6,24.9,TUCUMAN AERO
25112020,11,3.5,USHUAIA AERO
25112020,31,12.4,USPALLATA
25112020,29,17.9,VENADO TUERTO AERO
25112020,30.5,11.7,VICTORICA
25112020,27.9,12.2,VIEDMA AERO
25112020,33.2,20.9,VILLA DE MARIA DEL RIO SECO
25112020,34.9,18.5,VILLA DOLORES AERO
25112020,27.5,14.5,VILLA GESELL AERO
25112020,30,17.3,VILLA REYNOLDS AERO
24112020,31.5,21.8,AEROPARQUE AERO
24112020,22.6,16.1,AZUL AERO
24112020,25.8,16.7,BAHIA BLANCA AERO
24112020,16,8.1,BARILOCHE AERO
24112020,,-11.5,BASE BELGRANO II
24112020,3.5,-1.1,BASE CARLINI (EX JUBANY)
24112020,4.6,-1.7,BASE ESPERANZA
24112020,1.5,-4,BASE MARAMBIO
24112020,2.5,-1,BASE ORCADAS
24112020,3.6,-4,BASE SAN MARTIN
24112020,24,16,BENITO JUAREZ AERO
24112020,31,18.3,BERNARDO DE IRIGOYEN AERO
24112020,25.1,15,BOLIVAR AERO
24112020,31.8,22.5,BUENOS AIRES OBSERVATORIO
24112020,33.2,20.7,CAMPO DE MAYO AERO
24112020,40,26.3,CATAMARCA AERO
24112020,41.5,22.5,CERES AERO
24112020,37,26,CHAMICAL AERO
24112020,14.8,8.2,CHAPELCO AERO
24112020,34,22.5,CHEPES
24112020,37.3,22,CHILECITO AERO
24112020,28.6,17.8,CIPOLLETTI
24112020,21.1,9.6,COMODORO RIVADAVIA AERO
24112020,38.6,21.4,CONCORDIA AERO
24112020,37,17.7,CORDOBA AERO
24112020,38.4,22.7,CORDOBA OBSERVATORIO
24112020,27.1,15.5,CORONEL PRINGLES AERO
24112020,25.1,16.4,CORONEL SUAREZ AERO
24112020,39.8,24.6,CORRIENTES AERO
24112020,24.2,18.1,DOLORES AERO
24112020,18.5,7.5,EL BOLSON AERO
24112020,16,1.8,EL CALAFATE AERO
24112020,32.8,22.8,EL PALOMAR AERO
24112020,39.7,20.5,EL TREBOL
24112020,37.8,18,ESCUELA DE AVIACION MILITAR AERO
24112020,13.1,7,ESQUEL AERO
24112020,31.7,20.3,EZEIZA AERO
24112020,39,23.3,FORMOSA AERO
24112020,27.4,16.7,GENERAL PICO AERO
24112020,16.5,5.5,GOBERNADOR GREGORES AERO
24112020,39.3,21.2,GUALEGUAYCHU AERO
24112020,37.3,19.8,IGUAZU AERO
24112020,40,20.4,ITUZAINGO
24112020,31.5,20.4,JACHAL
24112020,37.6,20.6,JUJUY AERO
24112020,36.1,17.7,JUJUY U N
24112020,28.5,18.5,JUNIN AERO
24112020,32,18.6,LA PLATA AERO
24112020,24.9,8.9,LA QUIACA OBSERVATORIO
24112020,39.5,25.4,LA RIOJA AERO
24112020,30.7,20.6,LABOULAYE AERO
24112020,22.5,18,LAS FLORES
24112020,43,24.6,LAS LOMITAS
24112020,24.6,9.5,MALARGUE AERO
24112020,20,6,MAQUINCHAO
24112020,21.4,18,MAR DEL PLATA AERO
24112020,39.4,19.2,MARCOS JUAREZ AERO
24112020,33.8,22.4,MARIANO MORENO AERO
24112020,30.7,22.6,MENDOZA AERO
24112020,,19.9,MENDOZA OBSERVATORIO
24112020,,,MERCEDES AERO (CTES)
24112020,34.7,22.4,MERLO AERO
24112020,34.5,19,METAN
24112020,38.2,21.6,MONTE CASEROS AERO
24112020,34.2,22.7,MORON AERO
24112020,26.4,13.9,NEUQUEN AERO
24112020,27,18.3,NUEVE DE JULIO
24112020,38,24,OBERA
24112020,21.8,16,OLAVARRIA AERO
24112020,40.2,21.7,ORAN AERO
24112020,37.9,23,PARANA AERO
24112020,18.1,3.8,PASO DE INDIOS
24112020,39.4,21,PASO DE LOS LIBRES AERO
24112020,25.6,17.2,PEHUAJO AERO
24112020,16,5.6,PERITO MORENO AERO
24112020,26.8,15.8,PIGUE AERO
24112020,37.1,20,PILAR OBSERVATORIO
24112020,38.6,23.6,POSADAS AERO
24112020,41,22.8,PRESIDENCIA ROQUE SAENZ PEÑA AERO
24112020,20.8,7.6,PUERTO DESEADO AERO
24112020,24.6,13.4,PUERTO MADRYN AERO
24112020,29,19.8,PUNTA INDIO B.A.
24112020,40.4,20.1,RAFAELA AERO
24112020,40.4,24.3,RECONQUISTA AERO
24112020,41.3,23.4,RESISTENCIA AERO
24112020,29.6,15.2,RIO COLORADO
24112020,30.8,19.6,RIO CUARTO AERO
24112020,16,2.6,RIO GALLEGOS AERO
24112020,14,-1.9,RIO GRANDE B.A.
24112020,45,26.5,RIVADAVIA
24112020,39.4,21.8,ROSARIO AERO
24112020,35,15.9,SALTA AERO
24112020,28.6,13.6,SAN ANTONIO OESTE AERO
24112020,28,17.5,SAN CARLOS (MZA)
24112020,31.9,22.2,SAN FERNANDO AERO
24112020,32.4,22.4,SAN JUAN AERO
24112020,19.5,7.4,SAN JULIAN AERO
24112020,31.1,19.8,SAN LUIS AERO
24112020,29.8,19.2,SAN MARTIN (MZA)
24112020,27.5,16.3,SAN RAFAEL AERO
24112020,18.2,5.2,SANTA CRUZ AERO
24112020,27.8,17.2,SANTA ROSA AERO
24112020,32.8,19.3,SANTA ROSA DE CONLARA AERO
24112020,41.3,26,SANTIAGO DEL ESTERO AERO
24112020,39,22.7,SAUCE VIEJO AERO
24112020,40.5,21.7,SUNCHALES AERO
24112020,22.4,16.5,TANDIL AERO
24112020,41.8,25.5,TARTAGAL AERO
24112020,39.2,27.5,TERMAS DE RIO HONDO AERO
24112020,38,19.5,TINOGASTA
24112020,26.4,12.4,TRELEW AERO
24112020,28.6,15.4,TRENQUE LAUQUEN
24112020,27.4,16.2,TRES ARROYOS
24112020,37.1,25.2,TUCUMAN AERO
24112020,9.5,3,USHUAIA AERO
24112020,29,13,USPALLATA
24112020,37,20.5,VENADO TUERTO AERO
24112020,28.2,18.5,VICTORICA
24112020,26.4,14.3,VIEDMA AERO
24112020,41.3,22.6,VILLA DE MARIA DEL RIO SECO
24112020,36,20.4,VILLA DOLORES AERO
24112020,20.2,17.4,VILLA GESELL AERO
24112020,29.7,17,VILLA REYNOLDS AERO
23112020,30.8,19.3,AEROPARQUE AERO
23112020,29.1,14.5,AZUL AERO
23112020,24.5,17.2,BAHIA BLANCA AERO
23112020,14.3,7.9,BARILOCHE AERO
23112020,,-8.8,BASE BELGRANO II
23112020,4.8,-2.1,BASE CARLINI (EX JUBANY)
23112020,4.8,-0.4,BASE ESPERANZA
23112020,5.1,-0.9,BASE MARAMBIO
23112020,1.5,-2.6,BASE ORCADAS
23112020,6,-2.5,BASE SAN MARTIN
23112020,24,16.3,BENITO JUAREZ AERO
23112020,30.7,18.8,BERNARDO DE IRIGOYEN AERO
23112020,31.1,16,BOLIVAR AERO
23112020,32.6,19.5,BUENOS AIRES OBSERVATORIO
23112020,33.6,16.9,CAMPO DE MAYO AERO
23112020,38.6,27.2,CATAMARCA AERO
23112020,37,18.8,CERES AERO
23112020,40,23.5,CHAMICAL AERO
23112020,17,8.4,CHAPELCO AERO
23112020,39,23.5,CHEPES
23112020,39,20,CHILECITO AERO
23112020,31.9,14.2,CIPOLLETTI
23112020,26.6,14.4,COMODORO RIVADAVIA AERO
23112020,36.1,16,CONCORDIA AERO
23112020,37.1,20.1,CORDOBA AERO
23112020,38.5,22.2,CORDOBA OBSERVATORIO
23112020,25.3,12.4,CORONEL PRINGLES AERO
23112020,26.4,15.7,CORONEL SUAREZ AERO
23112020,39,16.7,CORRIENTES AERO
23112020,26.7,17.1,DOLORES AERO
23112020,18.5,5.8,EL BOLSON AERO
23112020,13.9,4,EL CALAFATE AERO
23112020,32.7,19,EL PALOMAR AERO
23112020,35.3,17.8,EL TREBOL
23112020,37.5,18,ESCUELA DE AVIACION MILITAR AERO
23112020,18.5,6,ESQUEL AERO
23112020,33.5,19.5,EZEIZA AERO
23112020,37.9,15.9,FORMOSA AERO
23112020,36.5,21.5,GENERAL PICO AERO
23112020,17,9.4,GOBERNADOR GREGORES AERO
23112020,35.6,16.4,GUALEGUAYCHU AERO
23112020,35.6,17.6,IGUAZU AERO
23112020,39.5,,ITUZAINGO
23112020,37,15.4,JACHAL
23112020,35.3,20.3,JUJUY AERO
23112020,34.1,15.6,JUJUY U N
23112020,34,16.7,JUNIN AERO
23112020,30.6,17.8,LA PLATA AERO
23112020,25,6.3,LA QUIACA OBSERVATORIO
23112020,42,24.9,LA RIOJA AERO
23112020,36.6,19,LABOULAYE AERO
23112020,30,18,LAS FLORES
23112020,40.6,23,LAS LOMITAS
23112020,29.4,6.7,MALARGUE AERO
23112020,23,7,MAQUINCHAO
23112020,24.5,14.2,MAR DEL PLATA AERO
23112020,35.7,17.6,MARCOS JUAREZ AERO
23112020,33.5,17,MARIANO MORENO AERO
23112020,34.5,19.7,MENDOZA AERO
23112020,,18.4,MENDOZA OBSERVATORIO
23112020,,,MERCEDES AERO (CTES)
23112020,33.2,18,MERLO AERO
23112020,38.2,18.7,METAN
23112020,36,16.8,MONTE CASEROS AERO
23112020,32.7,18.9,MORON AERO
23112020,31.2,15.5,NEUQUEN AERO
23112020,34.3,18.6,NUEVE DE JULIO
23112020,37.5,21,OBERA
23112020,28.1,14.9,OLAVARRIA AERO
23112020,40.5,21.9,ORAN AERO
23112020,34.2,17.2,PARANA AERO
23112020,23.6,7,PASO DE INDIOS
23112020,37.4,17.6,PASO DE LOS LIBRES AERO
23112020,34,19.4,PEHUAJO AERO
23112020,15.1,7.2,PERITO MORENO AERO
23112020,25.5,15.2,PIGUE AERO
23112020,37.4,17.4,PILAR OBSERVATORIO
23112020,38.1,21.8,POSADAS AERO
23112020,38.8,19,PRESIDENCIA ROQUE SAENZ PEÑA AERO
23112020,25.8,12.3,PUERTO DESEADO AERO
23112020,31.8,14,PUERTO MADRYN AERO
23112020,27.1,17.5,PUNTA INDIO B.A.
23112020,36.3,17.2,RAFAELA AERO
23112020,37.7,16.6,RECONQUISTA AERO
23112020,39.5,15.1,RESISTENCIA AERO
23112020,28,17.4,RIO COLORADO
23112020,36.3,20.5,RIO CUARTO AERO
23112020,19.1,6.4,RIO GALLEGOS AERO
23112020,16.5,5.3,RIO GRANDE B.A.
23112020,41.8,23.5,RIVADAVIA
23112020,36.2,17.9,ROSARIO AERO
23112020,32.7,14.9,SALTA AERO
23112020,35,18,SAN ANTONIO OESTE AERO
23112020,34,13.8,SAN CARLOS (MZA)
23112020,32.6,17.2,SAN FERNANDO AERO
23112020,39,20.8,SAN JUAN AERO
23112020,23.3,13.4,SAN JULIAN AERO
23112020,36,26.3,SAN LUIS AERO
23112020,35,18.5,SAN MARTIN (MZA)
23112020,31.7,18.6,SAN RAFAEL AERO
23112020,20.8,10.1,SANTA CRUZ AERO
23112020,36,18.5,SANTA ROSA AERO
23112020,38,15.2,SANTA ROSA DE CONLARA AERO
23112020,41,23.2,SANTIAGO DEL ESTERO AERO
23112020,35.7,20.7,SAUCE VIEJO AERO
23112020,36.5,17.1,SUNCHALES AERO
23112020,27.7,13.9,TANDIL AERO
23112020,40,25.3,TARTAGAL AERO
23112020,41.2,,TERMAS DE RIO HONDO AERO
23112020,38,18,TINOGASTA
23112020,32,9.9,TRELEW AERO
23112020,35.2,19,TRENQUE LAUQUEN
23112020,24,15.5,TRES ARROYOS
23112020,40.1,23.5,TUCUMAN AERO
23112020,9.7,5.6,USHUAIA AERO
23112020,31.5,13.5,USPALLATA
23112020,36,16.5,VENADO TUERTO AERO
23112020,32,18.5,VICTORICA
23112020,33.5,18.2,VIEDMA AERO
23112020,37.5,19.9,VILLA DE MARIA DEL RIO SECO
23112020,38.5,28,VILLA DOLORES AERO
23112020,26.5,15.5,VILLA GESELL AERO
23112020,36.1,20.4,VILLA REYNOLDS AERO
22112020,26.5,18.8,AEROPARQUE AERO
22112020,30,12.5,AZUL AERO
22112020,29,15.4,BAHIA BLANCA AERO
22112020,19,7.4,BARILOCHE AERO
22112020,,-7.8,BASE BELGRANO II
22112020,3.8,-1,BASE CARLINI (EX JUBANY)
22112020,6.9,-1.6,BASE ESPERANZA
22112020,5.9,-6.2,BASE MARAMBIO
22112020,1.5,-2.6,BASE ORCADAS
22112020,4.4,-3.8,BASE SAN MARTIN
22112020,,,BENITO JUAREZ AERO
22112020,29.4,17,BERNARDO DE IRIGOYEN AERO
22112020,31.3,12.5,BOLIVAR AERO
22112020,29.6,19.2,BUENOS AIRES OBSERVATORIO
22112020,30.6,14.4,CAMPO DE MAYO AERO
22112020,36.6,24,CATAMARCA AERO
22112020,33.5,14.1,CERES AERO
22112020,36.7,21.5,CHAMICAL AERO
22112020,21,9,CHAPELCO AERO
22112020,34.5,21,CHEPES
22112020,35,17.6,CHILECITO AERO
22112020,29.6,13.2,CIPOLLETTI
22112020,24.4,12.1,COMODORO RIVADAVIA AERO
22112020,30.4,17,CONCORDIA AERO
22112020,34,13.4,CORDOBA AERO
22112020,34,18.9,CORDOBA OBSERVATORIO
22112020,32.1,12.5,CORONEL PRINGLES AERO
22112020,30.8,10.5,CORONEL SUAREZ AERO
22112020,34.7,18.4,CORRIENTES AERO
22112020,29.2,15.6,DOLORES AERO
22112020,23,8.2,EL BOLSON AERO
22112020,15.9,8.5,EL CALAFATE AERO
22112020,29.8,17.9,EL PALOMAR AERO
22112020,32.7,13.8,EL TREBOL
22112020,33.1,12.7,ESCUELA DE AVIACION MILITAR AERO
22112020,19,6,ESQUEL AERO
22112020,30.5,18.5,EZEIZA AERO
22112020,34.8,16.3,FORMOSA AERO
22112020,34,13,GENERAL PICO AERO
22112020,23,8.5,GOBERNADOR GREGORES AERO
22112020,31.6,16,GUALEGUAYCHU AERO
22112020,34.7,15.5,IGUAZU AERO
22112020,,,ITUZAINGO
22112020,33.5,13.8,JACHAL
22112020,33.1,18.1,JUJUY AERO
22112020,30.1,14,JUJUY U N
22112020,32.5,14,JUNIN AERO
22112020,28,17,LA PLATA AERO
22112020,21.1,7.2,LA QUIACA OBSERVATORIO
22112020,38.4,21.4,LA RIOJA AERO
22112020,33.6,12.9,LABOULAYE AERO
22112020,30.3,15.7,LAS FLORES
22112020,39,19.7,LAS LOMITAS
22112020,26.6,7.6,MALARGUE AERO
22112020,24.7,6,MAQUINCHAO
22112020,29.8,14.3,MAR DEL PLATA AERO
22112020,33,14.5,MARCOS JUAREZ AERO
22112020,30.5,16.5,MARIANO MORENO AERO
22112020,33,18.5,MENDOZA AERO
22112020,,17.2,MENDOZA OBSERVATORIO
22112020,,,MERCEDES AERO (CTES)
22112020,30.7,16.7,MERLO AERO
22112020,35.5,17,METAN
22112020,31.7,16.4,MONTE CASEROS AERO
22112020,30,18.1,MORON AERO
22112020,29.8,11.5,NEUQUEN AERO
22112020,32.9,15.4,NUEVE DE JULIO
22112020,,,OBERA
22112020,30.1,11.6,OLAVARRIA AERO
22112020,37.9,19.2,ORAN AERO
22112020,32.6,16,PARANA AERO
22112020,25.4,7.4,PASO DE INDIOS
22112020,32,17,PASO DE LOS LIBRES AERO
22112020,32.8,12.6,PEHUAJO AERO
22112020,18.3,7,PERITO MORENO AERO
22112020,30.8,11.9,PIGUE AERO
22112020,33.4,15.8,PILAR OBSERVATORIO
22112020,34.1,19,POSADAS AERO
22112020,36.9,17.5,PRESIDENCIA ROQUE SAENZ PEÑA AERO
22112020,22.6,8.4,PUERTO DESEADO AERO
22112020,26.2,10.4,PUERTO MADRYN AERO
22112020,26.4,17,PUNTA INDIO B.A.
22112020,33.2,14.8,RAFAELA AERO
22112020,33.5,17.8,RECONQUISTA AERO
22112020,35.8,19.4,RESISTENCIA AERO
22112020,30.6,12.4,RIO COLORADO
22112020,32.5,16.6,RIO CUARTO AERO
22112020,22,7.5,RIO GALLEGOS AERO
22112020,19.1,6.5,RIO GRANDE B.A.
22112020,41,20,RIVADAVIA
22112020,33.5,16.2,ROSARIO AERO
22112020,30.4,14,SALTA AERO
22112020,31,10,SAN ANTONIO OESTE AERO
22112020,,,SAN CARLOS (MZA)
22112020,29.7,16.8,SAN FERNANDO AERO
22112020,35.5,14.8,SAN JUAN AERO
22112020,23.9,8.9,SAN JULIAN AERO
22112020,33.3,17,SAN LUIS AERO
22112020,34,18,SAN MARTIN (MZA)
22112020,32.6,14.7,SAN RAFAEL AERO
22112020,22.1,8.9,SANTA CRUZ AERO
22112020,35.4,14,SANTA ROSA AERO
22112020,34.8,11.2,SANTA ROSA DE CONLARA AERO
22112020,39,21.6,SANTIAGO DEL ESTERO AERO
22112020,32.3,14,SAUCE VIEJO AERO
22112020,33.8,14.8,SUNCHALES AERO
22112020,29,10.5,TANDIL AERO
22112020,37.8,23.6,TARTAGAL AERO
22112020,,,TERMAS DE RIO HONDO AERO
22112020,36,16.5,TINOGASTA
22112020,29,13.4,TRELEW AERO
22112020,,,TRENQUE LAUQUEN
22112020,31.5,14.2,TRES ARROYOS
22112020,37.9,19.4,TUCUMAN AERO
22112020,17,6,USHUAIA AERO
22112020,30.2,9.6,USPALLATA
22112020,33.5,13.5,VENADO TUERTO AERO
22112020,35.1,14.3,VICTORICA
22112020,29.8,13.2,VIEDMA AERO
22112020,34.2,12.6,VILLA DE MARIA DEL RIO SECO
22112020,36.1,16.3,VILLA DOLORES AERO
22112020,29,13,VILLA GESELL AERO
22112020,34.4,13.3,VILLA REYNOLDS AERO
21112020,26.4,18.3,AEROPARQUE AERO
21112020,27.5,9,AZUL AERO
21112020,27.1,11.9,BAHIA BLANCA AERO
21112020,14.9,9,BARILOCHE AERO
21112020,,-6.1,BASE BELGRANO II
21112020,2.7,-2.9,BASE CARLINI (EX JUBANY)
21112020,5.1,-1.1,BASE ESPERANZA
21112020,3.7,-3.9,BASE MARAMBIO
21112020,2.9,-2.3,BASE ORCADAS
21112020,0.8,-4.4,BASE SAN MARTIN
21112020,27.9,11,BENITO JUAREZ AERO
21112020,27.7,13.5,BERNARDO DE IRIGOYEN AERO
21112020,28.7,11.5,BOLIVAR AERO
21112020,27.5,18.2,BUENOS AIRES OBSERVATORIO
21112020,28.8,14.7,CAMPO DE MAYO AERO
21112020,36,22.3,CATAMARCA AERO
21112020,29.3,15.5,CERES AERO
21112020,33.6,20.7,CHAMICAL AERO
21112020,15.6,9.6,CHAPELCO AERO
21112020,33.5,17.5,CHEPES
21112020,33,16.7,CHILECITO AERO
21112020,28,16.2,CIPOLLETTI
21112020,28.5,16.6,COMODORO RIVADAVIA AERO
21112020,29.4,15.5,CONCORDIA AERO
21112020,28.9,13.8,CORDOBA AERO
21112020,30.4,18.5,CORDOBA OBSERVATORIO
21112020,26.6,11.5,CORONEL PRINGLES AERO
21112020,24.5,12.6,CORONEL SUAREZ AERO
21112020,33.4,17.2,CORRIENTES AERO
21112020,26.8,11.1,DOLORES AERO
21112020,18.2,11.7,EL BOLSON AERO
21112020,19.1,9.2,EL CALAFATE AERO
21112020,28,17.3,EL PALOMAR AERO
21112020,28.6,14.2,EL TREBOL
21112020,29.2,14,ESCUELA DE AVIACION MILITAR AERO
21112020,15.1,8,ESQUEL AERO
21112020,28.8,17.7,EZEIZA AERO
21112020,34,16.8,FORMOSA AERO
21112020,27.5,15,GENERAL PICO AERO
21112020,23,12,GOBERNADOR GREGORES AERO
21112020,29.4,15.2,GUALEGUAYCHU AERO
21112020,32.3,16.5,IGUAZU AERO
21112020,34,13,ITUZAINGO
21112020,29.5,14.6,JACHAL
21112020,33.6,15.3,JUJUY AERO
21112020,30.4,12.7,JUJUY U N
21112020,27.5,13.1,JUNIN AERO
21112020,26.6,15.9,LA PLATA AERO
21112020,22.8,2.3,LA QUIACA OBSERVATORIO
21112020,34.7,18.7,LA RIOJA AERO
21112020,29.3,15.2,LABOULAYE AERO
21112020,27.5,14.8,LAS FLORES
21112020,36.5,19,LAS LOMITAS
21112020,25.6,5.8,MALARGUE AERO
21112020,19.5,7.2,MAQUINCHAO
21112020,24,10.2,MAR DEL PLATA AERO
21112020,28.3,12.8,MARCOS JUAREZ AERO
21112020,29,,MARIANO MORENO AERO
21112020,29,16.3,MENDOZA AERO
21112020,,13.6,MENDOZA OBSERVATORIO
21112020,,,MERCEDES AERO (CTES)
21112020,28,16.4,MERLO AERO
21112020,33,14.9,METAN
21112020,30,15.5,MONTE CASEROS AERO
21112020,27.9,16.6,MORON AERO
21112020,26.6,14.3,NEUQUEN AERO
21112020,27.4,13.6,NUEVE DE JULIO
21112020,35.5,16.5,OBERA
21112020,26.3,11.5,OLAVARRIA AERO
21112020,36.5,18.6,ORAN AERO
21112020,28.8,14,PARANA AERO
21112020,21,10.8,PASO DE INDIOS
21112020,29.7,15.9,PASO DE LOS LIBRES AERO
21112020,26.3,13.1,PEHUAJO AERO
21112020,20,8.6,PERITO MORENO AERO
21112020,24.5,12.3,PIGUE AERO
21112020,29.7,15,PILAR OBSERVATORIO
21112020,33,18,POSADAS AERO
21112020,34.7,16,PRESIDENCIA ROQUE SAENZ PEÑA AERO
21112020,27,16.2,PUERTO DESEADO AERO
21112020,26.4,17,PUERTO MADRYN AERO
21112020,25,16.5,PUNTA INDIO B.A.
21112020,29.7,14,RAFAELA AERO
21112020,30.5,16.3,RECONQUISTA AERO
21112020,33.9,19.1,RESISTENCIA AERO
21112020,29.2,15.4,RIO COLORADO
21112020,28.4,14,RIO CUARTO AERO
21112020,24.5,7,RIO GALLEGOS AERO
21112020,15.2,5.8,RIO GRANDE B.A.
21112020,38.5,19,RIVADAVIA
21112020,29.5,15.5,ROSARIO AERO
21112020,30.3,11,SALTA AERO
21112020,30.4,18.8,SAN ANTONIO OESTE AERO
21112020,29.5,11.2,SAN CARLOS (MZA)
21112020,28.4,15.9,SAN FERNANDO AERO
21112020,31.2,15.3,SAN JUAN AERO
21112020,25.9,14.1,SAN JULIAN AERO
21112020,28.5,13.5,SAN LUIS AERO
21112020,30,14,SAN MARTIN (MZA)
21112020,28.5,11.1,SAN RAFAEL AERO
21112020,25.2,13.5,SANTA CRUZ AERO
21112020,30.5,15.5,SANTA ROSA AERO
21112020,30.5,14.8,SANTA ROSA DE CONLARA AERO
21112020,37.1,19.2,SANTIAGO DEL ESTERO AERO
21112020,29,15.6,SAUCE VIEJO AERO
21112020,30.3,14,SUNCHALES AERO
21112020,27.5,9.2,TANDIL AERO
21112020,36,20,TARTAGAL AERO
21112020,36.2,20.4,TERMAS DE RIO HONDO AERO
21112020,33.5,14,TINOGASTA
21112020,28.2,19.1,TRELEW AERO
21112020,26.2,13.4,TRENQUE LAUQUEN
21112020,29.1,13.3,TRES ARROYOS
21112020,34.5,17,TUCUMAN AERO
21112020,19.7,6.5,USHUAIA AERO
21112020,27,6.1,USPALLATA
21112020,30.2,14.2,VENADO TUERTO AERO
21112020,29.3,13.3,VICTORICA
21112020,31,17.4,VIEDMA AERO
21112020,30,13.5,VILLA DE MARIA DEL RIO SECO
21112020,32.3,14.1,VILLA DOLORES AERO
21112020,25,10,VILLA GESELL AERO
21112020,29.4,14,VILLA REYNOLDS AERO
20112020,23.8,17.6,AEROPARQUE AERO
20112020,25.4,6.9,AZUL AERO
20112020,30.3,14,BAHIA BLANCA AERO
20112020,18.9,7.4,BARILOCHE AERO
20112020,,-6.2,BASE BELGRANO II
20112020,2.9,-2.7,BASE CARLINI (EX JUBANY)
20112020,2.2,-1.2,BASE ESPERANZA
20112020,3.7,-3.5,BASE MARAMBIO
20112020,3.9,-2.5,BASE ORCADAS
20112020,-0.5,-5,BASE SAN MARTIN
20112020,25.2,9.8,BENITO JUAREZ AERO
20112020,25.7,14,BERNARDO DE IRIGOYEN AERO
20112020,26.3,8,BOLIVAR AERO
20112020,25.6,17,BUENOS AIRES OBSERVATORIO
20112020,25.9,8.5,CAMPO DE MAYO AERO
20112020,32,20.6,CATAMARCA AERO
20112020,30.1,14.5,CERES AERO
20112020,32,19,CHAMICAL AERO
20112020,21.9,12.4,CHAPELCO AERO
20112020,32.5,19.5,CHEPES
20112020,31.6,16,CHILECITO AERO
20112020,32,15.6,CIPOLLETTI
20112020,30.9,12.9,COMODORO RIVADAVIA AERO
20112020,28.9,13.7,CONCORDIA AERO
20112020,30,10.4,CORDOBA AERO
20112020,30,16.8,CORDOBA OBSERVATORIO
20112020,28.1,10.6,CORONEL PRINGLES AERO
20112020,26,9.6,CORONEL SUAREZ AERO
20112020,32.5,16,CORRIENTES AERO
20112020,24.2,10.7,DOLORES AERO
20112020,24,12.2,EL BOLSON AERO
20112020,25.1,6,EL CALAFATE AERO
20112020,25.8,10.8,EL PALOMAR AERO
20112020,29.7,12.7,EL TREBOL
